recid,idtruth
GECO001286,rec-004815
GECO012601,rec-004816
GECO004657,rec-004817
GECO004805,rec-004817
GECO013263,rec-004817
GECO001298,rec-004818
GECO002630,rec-004818
GECO006481,rec-004818
GECO008112,rec-004818
GECO013833,rec-004818
GECO000114,rec-004819
GECO000478,rec-004820
GECO001480,rec-004821
GECO005154,rec-004821
GECO005847,rec-004821
GECO006747,rec-004821
GECO009028,rec-004821
GECO014060,rec-004821
GECO011424,rec-004822
GECO002447,rec-004823
GECO009017,rec-004823
GECO013323,rec-004824
GECO004099,rec-004825
GECO008123,rec-004826
GECO001954,rec-004827
GECO000952,rec-004828
GECO009825,rec-004828
GECO002982,rec-004829
GECO001933,rec-004830
GECO003176,rec-004831
GECO002377,rec-004832
GECO003303,rec-004832
GECO004638,rec-004832
GECO005289,rec-004832
GECO007543,rec-004832
GECO010594,rec-004832
GECO011920,rec-004832
GECO010678,rec-004833
GECO005570,rec-004834
GECO008143,rec-004834
GECO011476,rec-004834
GECO013447,rec-004834
GECO002440,rec-004835
GECO005245,rec-004835
GECO007088,rec-004835
GECO010822,rec-004835
GECO013009,rec-004835
GECO013678,rec-004835
GECO014891,rec-004835
GECO000377,rec-004836
GECO004107,rec-004836
GECO008585,rec-004836
GECO014070,rec-004836
GECO014995,rec-004837
GECO005127,rec-004838
GECO005591,rec-004838
GECO007725,rec-004838
GECO008638,rec-004838
GECO003722,rec-004839
GECO011730,rec-004840
GECO010424,rec-004841
GECO014703,rec-004842
GECO007155,rec-004843
GECO002651,rec-004844
GECO004950,rec-004845
GECO010044,rec-004846
GECO012651,rec-004847
GECO002411,rec-004848
GECO006136,rec-004848
GECO007891,rec-004848
GECO010316,rec-004848
GECO012893,rec-004848
GECO014478,rec-004849
GECO006477,rec-004850
GECO014685,rec-004851
GECO002708,rec-004852
GECO015021,rec-004853
GECO006971,rec-004854
GECO000091,rec-004855
GECO002393,rec-004855
GECO010468,rec-004855
GECO012116,rec-004855
GECO006519,rec-004856
GECO009814,rec-004856
GECO004820,rec-004857
GECO006209,rec-004858
GECO006479,rec-004859
GECO006003,rec-004860
GECO014859,rec-004861
GECO002573,rec-004862
GECO000592,rec-004863
GECO002205,rec-004863
GECO009861,rec-004863
GECO013859,rec-004863
GECO001520,rec-004864
GECO007208,rec-004864
GECO014631,rec-004864
GECO003335,rec-004865
GECO012637,rec-004866
GECO013841,rec-004867
GECO004560,rec-004868
GECO010578,rec-004868
GECO013203,rec-004869
GECO005404,rec-004870
GECO002197,rec-004871
GECO008189,rec-004872
GECO012621,rec-004873
GECO007046,rec-004874
GECO004662,rec-004875
GECO006400,rec-004876
GECO010721,rec-004876
GECO012119,rec-004876
GECO001157,rec-004877
GECO010699,rec-004878
GECO002417,rec-004879
GECO008035,rec-004879
GECO008353,rec-004879
GECO012685,rec-004879
GECO012900,rec-004879
GECO014085,rec-004879
GECO013828,rec-004880
GECO006158,rec-004881
GECO010432,rec-004882
GECO004561,rec-004883
GECO011852,rec-004884
GECO003046,rec-004885
GECO012710,rec-004886
GECO005463,rec-004887
GECO012495,rec-004887
GECO012919,rec-004887
GECO000224,rec-004888
GECO000590,rec-004888
GECO003541,rec-004888
GECO005738,rec-004888
GECO009499,rec-004888
GECO011417,rec-004888
GECO012583,rec-004888
GECO013525,rec-004888
GECO013933,rec-004889
GECO001155,rec-004890
GECO003451,rec-004890
GECO010947,rec-004890
GECO011433,rec-004890
GECO008479,rec-004891
GECO004723,rec-004892
GECO004810,rec-004893
GECO001277,rec-004894
GECO001889,rec-004894
GECO009164,rec-004894
GECO009691,rec-004894
GECO007521,rec-004895
GECO012964,rec-004896
GECO013064,rec-004896
GECO013295,rec-004896
GECO013665,rec-004897
GECO010108,rec-004898
GECO013850,rec-004899
GECO003236,rec-004900
GECO010184,rec-004901
GECO003489,rec-004902
GECO007141,rec-004902
GECO011182,rec-004903
GECO003411,rec-004904
GECO001552,rec-004905
GECO003181,rec-004905
GECO004016,rec-004905
GECO010317,rec-004905
GECO008858,rec-004906
GECO000103,rec-004907
GECO003487,rec-004907
GECO008578,rec-004907
GECO010371,rec-004907
GECO014576,rec-004907
GECO013170,rec-004908
GECO011313,rec-004909
GECO000136,rec-004910
GECO002780,rec-004910
GECO004395,rec-004910
GECO006554,rec-004910
GECO014206,rec-004910
GECO003398,rec-004911
GECO006535,rec-004911
GECO014925,rec-004912
GECO000191,rec-004913
GECO002042,rec-004913
GECO003834,rec-004913
GECO010993,rec-004913
GECO014955,rec-004913
GECO009687,rec-004914
GECO001796,rec-004915
GECO002803,rec-004915
GECO007176,rec-004915
GECO007921,rec-004915
GECO011826,rec-004915
GECO003018,rec-004916
GECO004489,rec-004916
GECO005369,rec-004916
GECO010269,rec-004916
GECO007462,rec-004917
GECO011116,rec-004917
GECO000612,rec-004918
GECO000876,rec-004918
GECO001871,rec-004918
GECO008904,rec-004918
GECO004292,rec-004919
GECO001925,rec-004920
GECO002282,rec-004920
GECO008026,rec-004920
GECO011319,rec-004920
GECO001051,rec-004921
GECO009257,rec-004921
GECO010062,rec-004921
GECO014164,rec-004921
GECO008411,rec-004922
GECO009772,rec-004922
GECO010141,rec-004922
GECO012157,rec-004922
GECO013818,rec-004922
GECO003821,rec-004923
GECO008211,rec-004923
GECO010845,rec-004923
GECO008586,rec-004924
GECO005311,rec-004925
GECO006655,rec-004925
GECO012744,rec-004925
GECO006501,rec-004926
GECO001095,rec-004927
GECO004676,rec-004928
GECO005175,rec-004928
GECO006469,rec-004928
GECO006493,rec-004928
GECO007924,rec-004928
GECO010489,rec-004928
GECO010782,rec-004928
GECO010098,rec-004929
GECO007768,rec-004930
GECO000129,rec-004931
GECO003587,rec-004932
GECO000538,rec-004933
GECO002927,rec-004934
GECO008417,rec-004935
GECO003770,rec-004936
GECO011560,rec-004936
GECO008495,rec-004937
GECO009071,rec-004938
GECO014383,rec-004939
GECO009700,rec-004940
GECO001503,rec-004941
GECO003635,rec-004942
GECO011444,rec-004942
GECO014622,rec-004942
GECO002172,rec-004943
GECO002233,rec-004943
GECO006894,rec-004943
GECO011589,rec-004943
GECO013192,rec-004943
GECO011472,rec-004944
GECO000934,rec-004945
GECO010622,rec-004946
GECO000947,rec-004947
GECO001828,rec-004948
GECO004548,rec-004948
GECO006070,rec-004948
GECO008809,rec-004948
GECO009146,rec-004948
GECO014475,rec-004948
GECO014964,rec-004949
GECO011537,rec-004950
GECO013199,rec-004951
GECO011800,rec-004952
GECO013134,rec-004952
GECO009653,rec-004953
GECO010431,rec-004954
GECO009029,rec-004955
GECO011223,rec-004955
GECO006598,rec-004956
GECO007098,rec-004956
GECO010501,rec-004956
GECO011492,rec-004956
GECO000090,rec-004957
GECO004513,rec-004957
GECO012509,rec-004957
GECO009494,rec-004958
GECO007789,rec-004959
GECO001730,rec-004960
GECO001968,rec-004961
GECO007324,rec-004962
GECO001093,rec-004963
GECO005845,rec-004963
GECO006101,rec-004963
GECO005543,rec-004964
GECO002645,rec-004965
GECO006815,rec-004966
GECO009566,rec-004966
GECO008124,rec-004967
GECO002455,rec-004968
GECO013776,rec-004969
GECO013135,rec-004970
GECO011661,rec-004971
GECO013837,rec-004971
GECO014799,rec-004971
GECO001597,rec-004972
GECO001898,rec-004972
GECO002109,rec-004972
GECO010710,rec-004972
GECO012778,rec-004972
GECO007271,rec-004973
GECO001102,rec-004974
GECO013630,rec-004975
GECO009642,rec-004976
GECO008850,rec-004977
GECO002122,rec-004978
GECO008299,rec-004978
GECO010208,rec-004978
GECO010649,rec-004978
GECO012311,rec-004978
GECO000093,rec-004979
GECO001834,rec-004979
GECO007015,rec-004979
GECO008000,rec-004979
GECO011486,rec-004979
GECO012934,rec-004979
GECO014445,rec-004979
GECO002882,rec-004980
GECO003034,rec-004980
GECO005811,rec-004980
GECO009448,rec-004980
GECO013934,rec-004981
GECO004196,rec-004982
GECO001794,rec-004983
GECO000405,rec-004984
GECO006260,rec-004984
GECO011118,rec-004984
GECO000256,rec-004985
GECO013456,rec-004985
GECO014273,rec-004985
GECO014752,rec-004985
GECO000551,rec-004986
GECO002262,rec-004986
GECO006307,rec-004986
GECO014190,rec-004987
GECO004010,rec-004988
GECO004874,rec-004989
GECO006040,rec-004989
GECO006578,rec-004989
GECO002788,rec-004990
GECO004234,rec-004990
GECO013004,rec-004990
GECO009754,rec-004991
GECO000064,rec-004992
GECO006834,rec-004992
GECO009940,rec-004992
GECO014324,rec-004993
GECO004539,rec-004994
GECO005943,rec-004994
GECO006855,rec-004994
GECO008054,rec-004994
GECO009122,rec-004994
GECO009530,rec-004994
GECO004952,rec-004995
GECO004458,rec-004996
GECO000016,rec-004997
GECO004705,rec-004997
GECO006658,rec-004997
GECO009352,rec-004997
GECO004537,rec-004998
GECO008057,rec-004999
GECO004253,rec-005000
GECO005133,rec-005000
GECO003261,rec-005001
GECO002207,rec-005002
GECO010576,rec-005003
GECO012355,rec-005004
GECO014024,rec-005005
GECO007061,rec-005006
GECO010001,rec-005007
GECO014830,rec-005008
GECO002722,rec-005009
GECO002033,rec-005010
GECO000853,rec-005011
GECO001147,rec-005011
GECO008244,rec-005011
GECO010039,rec-005011
GECO014592,rec-005011
GECO000800,rec-005012
GECO002500,rec-005012
GECO006125,rec-005012
GECO010900,rec-005012
GECO008969,rec-005013
GECO003826,rec-005014
GECO003903,rec-005015
GECO004652,rec-005015
GECO005676,rec-005015
GECO008017,rec-005015
GECO006375,rec-005016
GECO006776,rec-005016
GECO013510,rec-005016
GECO011577,rec-005017
GECO000045,rec-005018
GECO007472,rec-005019
GECO014224,rec-005020
GECO006325,rec-005021
GECO006841,rec-005021
GECO008718,rec-005021
GECO009964,rec-005021
GECO012336,rec-005021
GECO004329,rec-005022
GECO006645,rec-005022
GECO010865,rec-005022
GECO007392,rec-005023
GECO013791,rec-005024
GECO004381,rec-005025
GECO011150,rec-005025
GECO014920,rec-005025
GECO014570,rec-005026
GECO001535,rec-005027
GECO004240,rec-005028
GECO005822,rec-005028
GECO004435,rec-005029
GECO005680,rec-005029
GECO013093,rec-005029
GECO004803,rec-005030
GECO000489,rec-005031
GECO002483,rec-005031
GECO004479,rec-005031
GECO006285,rec-005031
GECO008283,rec-005031
GECO001204,rec-005032
GECO006049,rec-005033
GECO007805,rec-005034
GECO000715,rec-005035
GECO007772,rec-005035
GECO009234,rec-005035
GECO009513,rec-005035
GECO015023,rec-005035
GECO009444,rec-005036
GECO001135,rec-005037
GECO004871,rec-005037
GECO008970,rec-005037
GECO012616,rec-005037
GECO013122,rec-005038
GECO014629,rec-005039
GECO001680,rec-005040
GECO002567,rec-005040
GECO005618,rec-005040
GECO009233,rec-005040
GECO011899,rec-005040
GECO013763,rec-005040
GECO008255,rec-005041
GECO000822,rec-005042
GECO005765,rec-005043
GECO001622,rec-005044
GECO002866,rec-005044
GECO006078,rec-005044
GECO011358,rec-005044
GECO014724,rec-005045
GECO000662,rec-005046
GECO011143,rec-005046
GECO010914,rec-005047
GECO006710,rec-005048
GECO006590,rec-005049
GECO000526,rec-005050
GECO002832,rec-005050
GECO007727,rec-005051
GECO011409,rec-005051
GECO013057,rec-005051
GECO011951,rec-005052
GECO011620,rec-005053
GECO014113,rec-005054
GECO012803,rec-005055
GECO001710,rec-005056
GECO001167,rec-005057
GECO005858,rec-005057
GECO007498,rec-005057
GECO008802,rec-005057
GECO011512,rec-005057
GECO013548,rec-005057
GECO002522,rec-005058
GECO004239,rec-005058
GECO006116,rec-005058
GECO006322,rec-005058
GECO006370,rec-005058
GECO008044,rec-005058
GECO011827,rec-005058
GECO002740,rec-005059
GECO011680,rec-005059
GECO006199,rec-005060
GECO001353,rec-005061
GECO004881,rec-005061
GECO010230,rec-005061
GECO006135,rec-005062
GECO003406,rec-005063
GECO003640,rec-005063
GECO007436,rec-005063
GECO007771,rec-005063
GECO012815,rec-005063
GECO014078,rec-005063
GECO003226,rec-005064
GECO006394,rec-005065
GECO002502,rec-005066
GECO006838,rec-005066
GECO010017,rec-005066
GECO001842,rec-005067
GECO002446,rec-005067
GECO002525,rec-005067
GECO005889,rec-005067
GECO006358,rec-005067
GECO008218,rec-005067
GECO011479,rec-005067
GECO003419,rec-005068
GECO011621,rec-005069
GECO013350,rec-005070
GECO002945,rec-005071
GECO003675,rec-005071
GECO004092,rec-005071
GECO005911,rec-005071
GECO008473,rec-005071
GECO011403,rec-005071
GECO005656,rec-005072
GECO003588,rec-005073
GECO005273,rec-005073
GECO009106,rec-005073
GECO011578,rec-005073
GECO013422,rec-005074
GECO007220,rec-005075
GECO008450,rec-005075
GECO012786,rec-005075
GECO008398,rec-005076
GECO002819,rec-005077
GECO001551,rec-005078
GECO002650,rec-005078
GECO003762,rec-005078
GECO014034,rec-005078
GECO005407,rec-005079
GECO007337,rec-005079
GECO010740,rec-005079
GECO005385,rec-005080
GECO000442,rec-005081
GECO001103,rec-005081
GECO002464,rec-005081
GECO004101,rec-005081
GECO004366,rec-005081
GECO007006,rec-005081
GECO014207,rec-005082
GECO014668,rec-005083
GECO004447,rec-005084
GECO010838,rec-005085
GECO003137,rec-005086
GECO009081,rec-005086
GECO011024,rec-005086
GECO013097,rec-005086
GECO014202,rec-005086
GECO011209,rec-005087
GECO009832,rec-005088
GECO013077,rec-005088
GECO014617,rec-005088
GECO013209,rec-005089
GECO000888,rec-005090
GECO006906,rec-005090
GECO008266,rec-005090
GECO008509,rec-005090
GECO008764,rec-005090
GECO009924,rec-005090
GECO008382,rec-005091
GECO013747,rec-005092
GECO003746,rec-005093
GECO008333,rec-005093
GECO000049,rec-005094
GECO005653,rec-005095
GECO010337,rec-005095
GECO010434,rec-005095
GECO012266,rec-005095
GECO014744,rec-005095
GECO008559,rec-005096
GECO013816,rec-005096
GECO002960,rec-005097
GECO003473,rec-005097
GECO004967,rec-005097
GECO013169,rec-005097
GECO014030,rec-005097
GECO005628,rec-005098
GECO013202,rec-005098
GECO013352,rec-005098
GECO010115,rec-005099
GECO010043,rec-005100
GECO002490,rec-005101
GECO007144,rec-005101
GECO011497,rec-005101
GECO007272,rec-005102
GECO000206,rec-005103
GECO001844,rec-005103
GECO002678,rec-005103
GECO007444,rec-005103
GECO008079,rec-005103
GECO012010,rec-005103
GECO004231,rec-005104
GECO005324,rec-005104
GECO011298,rec-005104
GECO014806,rec-005104
GECO013331,rec-005105
GECO004689,rec-005106
GECO008913,rec-005106
GECO010000,rec-005106
GECO012142,rec-005106
GECO006667,rec-005107
GECO006885,rec-005108
GECO011671,rec-005109
GECO002080,rec-005110
GECO001215,rec-005111
GECO004836,rec-005111
GECO005528,rec-005111
GECO007512,rec-005111
GECO011959,rec-005111
GECO013731,rec-005111
GECO014334,rec-005111
GECO004258,rec-005112
GECO013338,rec-005113
GECO009562,rec-005114
GECO011504,rec-005115
GECO012656,rec-005116
GECO014893,rec-005117
GECO001226,rec-005118
GECO005381,rec-005118
GECO009209,rec-005119
GECO011919,rec-005119
GECO014046,rec-005119
GECO008686,rec-005120
GECO014943,rec-005121
GECO001691,rec-005122
GECO004059,rec-005122
GECO006442,rec-005122
GECO009963,rec-005122
GECO010077,rec-005122
GECO013131,rec-005122
GECO011196,rec-005123
GECO000014,rec-005124
GECO002891,rec-005125
GECO010564,rec-005126
GECO014385,rec-005127
GECO008237,rec-005128
GECO004775,rec-005129
GECO011016,rec-005129
GECO001200,rec-005130
GECO009472,rec-005131
GECO009938,rec-005132
GECO011726,rec-005132
GECO012265,rec-005132
GECO014068,rec-005132
GECO002831,rec-005133
GECO009636,rec-005133
GECO013172,rec-005133
GECO013851,rec-005134
GECO008871,rec-005135
GECO013515,rec-005135
GECO008233,rec-005136
GECO010262,rec-005136
GECO011790,rec-005136
GECO013825,rec-005136
GECO014555,rec-005136
GECO010185,rec-005137
GECO000211,rec-005138
GECO005236,rec-005138
GECO008566,rec-005138
GECO013400,rec-005138
GECO013927,rec-005138
GECO014082,rec-005138
GECO009617,rec-005139
GECO002781,rec-005140
GECO008783,rec-005140
GECO011695,rec-005140
GECO000001,rec-005141
GECO009053,rec-005142
GECO001718,rec-005143
GECO000931,rec-005144
GECO001269,rec-005145
GECO000899,rec-005146
GECO003676,rec-005147
GECO006413,rec-005147
GECO010497,rec-005147
GECO001518,rec-005148
GECO001906,rec-005148
GECO009143,rec-005148
GECO013434,rec-005148
GECO005577,rec-005149
GECO008397,rec-005149
GECO008990,rec-005149
GECO014852,rec-005149
GECO004178,rec-005150
GECO010814,rec-005150
GECO010862,rec-005150
GECO008602,rec-005151
GECO012383,rec-005152
GECO003220,rec-005153
GECO007294,rec-005153
GECO009768,rec-005153
GECO005422,rec-005154
GECO011784,rec-005154
GECO009580,rec-005155
GECO007547,rec-005156
GECO008051,rec-005157
GECO013582,rec-005158
GECO014574,rec-005159
GECO000418,rec-005160
GECO000183,rec-005161
GECO005346,rec-005161
GECO011815,rec-005161
GECO014583,rec-005161
GECO007372,rec-005162
GECO007823,rec-005162
GECO009958,rec-005162
GECO005252,rec-005163
GECO011498,rec-005164
GECO000470,rec-005165
GECO013082,rec-005166
GECO006591,rec-005167
GECO002014,rec-005168
GECO009338,rec-005169
GECO005322,rec-005170
GECO008098,rec-005170
GECO010889,rec-005170
GECO001947,rec-005171
GECO001241,rec-005172
GECO004306,rec-005172
GECO006084,rec-005172
GECO007651,rec-005172
GECO006488,rec-005173
GECO005111,rec-005174
GECO014303,rec-005175
GECO002000,rec-005176
GECO000757,rec-005177
GECO010480,rec-005178
GECO001845,rec-005179
GECO000971,rec-005180
GECO003252,rec-005180
GECO003353,rec-005180
GECO004307,rec-005180
GECO008506,rec-005180
GECO014083,rec-005181
GECO009816,rec-005182
GECO003402,rec-005183
GECO003766,rec-005184
GECO006152,rec-005185
GECO005282,rec-005186
GECO004219,rec-005187
GECO002938,rec-005188
GECO004327,rec-005188
GECO005307,rec-005188
GECO007380,rec-005188
GECO000682,rec-005189
GECO008228,rec-005190
GECO009449,rec-005190
GECO014556,rec-005190
GECO014756,rec-005190
GECO003420,rec-005191
GECO005561,rec-005192
GECO006504,rec-005192
GECO010450,rec-005192
GECO010486,rec-005192
GECO005185,rec-005193
GECO008086,rec-005194
GECO010948,rec-005195
GECO009091,rec-005196
GECO000403,rec-005197
GECO003805,rec-005198
GECO000571,rec-005199
GECO003483,rec-005199
GECO005049,rec-005199
GECO013393,rec-005200
GECO014408,rec-005201
GECO001096,rec-005202
GECO001964,rec-005202
GECO003357,rec-005202
GECO007754,rec-005202
GECO007946,rec-005202
GECO012579,rec-005202
GECO013250,rec-005202
GECO013492,rec-005202
GECO008756,rec-005203
GECO009296,rec-005203
GECO011922,rec-005203
GECO011941,rec-005203
GECO013040,rec-005203
GECO001732,rec-005204
GECO005208,rec-005204
GECO001222,rec-005205
GECO001716,rec-005205
GECO004496,rec-005205
GECO005013,rec-005205
GECO011598,rec-005206
GECO000032,rec-005207
GECO007495,rec-005207
GECO009403,rec-005207
GECO010353,rec-005207
GECO014491,rec-005207
GECO005499,rec-005208
GECO005211,rec-005209
GECO014627,rec-005210
GECO004586,rec-005211
GECO012556,rec-005212
GECO006480,rec-005213
GECO000407,rec-005214
GECO001409,rec-005214
GECO003360,rec-005214
GECO005136,rec-005214
GECO007307,rec-005214
GECO008725,rec-005214
GECO013527,rec-005214
GECO014885,rec-005214
GECO010419,rec-005215
GECO003925,rec-005216
GECO014648,rec-005217
GECO013902,rec-005218
GECO002933,rec-005219
GECO007783,rec-005219
GECO011473,rec-005219
GECO005402,rec-005220
GECO000043,rec-005221
GECO003005,rec-005221
GECO005006,rec-005221
GECO006201,rec-005221
GECO006853,rec-005221
GECO007641,rec-005221
GECO014042,rec-005221
GECO001565,rec-005222
GECO004813,rec-005222
GECO008354,rec-005222
GECO011203,rec-005222
GECO013146,rec-005222
GECO002976,rec-005223
GECO004877,rec-005223
GECO012663,rec-005223
GECO003745,rec-005224
GECO000541,rec-005225
GECO003698,rec-005225
GECO006333,rec-005225
GECO013961,rec-005225
GECO002356,rec-005226
GECO004024,rec-005226
GECO008377,rec-005226
GECO014231,rec-005226
GECO003432,rec-005227
GECO011450,rec-005228
GECO007091,rec-005229
GECO012048,rec-005230
GECO013944,rec-005230
GECO014795,rec-005230
GECO003428,rec-005231
GECO006760,rec-005231
GECO011775,rec-005231
GECO011867,rec-005231
GECO001749,rec-005232
GECO004409,rec-005232
GECO007735,rec-005232
GECO008967,rec-005232
GECO000705,rec-005233
GECO005314,rec-005234
GECO003313,rec-005235
GECO001136,rec-005236
GECO001234,rec-005236
GECO010328,rec-005236
GECO012988,rec-005236
GECO000617,rec-005237
GECO004483,rec-005237
GECO005947,rec-005237
GECO007349,rec-005237
GECO010815,rec-005237
GECO002072,rec-005238
GECO004417,rec-005238
GECO000975,rec-005239
GECO011136,rec-005240
GECO004623,rec-005241
GECO006937,rec-005242
GECO012419,rec-005242
GECO010570,rec-005243
GECO003013,rec-005244
GECO007373,rec-005245
GECO001533,rec-005246
GECO008689,rec-005247
GECO001338,rec-005248
GECO005963,rec-005248
